Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Performance_Score,Remote_Work
EMP1946,Charlie,Jones,25.0,Admin-Illinois,Inactive,2022-02-02,104516.55,charlie.jones@example.com,Excellent,False
EMP1947,Charlie,Garcia,25.0,Admin-New York,Pending,2021-03-28,108210.15,charlie.garcia@example.com,Poor,True
EMP1948,Bob,Miller,40.0,Finance-Texas,Active,2024-08-03,85547.87,bob.miller@example.com,Excellent,True
EMP1949,Frank,Jones,35.0,DevOps-California,Active,2024-07-31,80935.65,frank.jones@example.com,Excellent,False
EMP1950,Frank,Williams,30.0,DevOps-California,Active,2024-03-04,107020.19,frank.williams@example.com,Excellent,False
EMP1951,Charlie,Brown,30.0,HR-New York,Active,2020-09-23,118677.67,charlie.brown@example.com,Excellent,False
EMP1952,Bob,Jones,25.0,Cloud Tech-Florida,Inactive,2020-03-28,63744.57,bob.jones@example.com,Average,False
EMP1953,Alice,Brown,40.0,Cloud Tech-California,Active,2020-05-15,85547.87,alice.brown@example.com,Poor,False
EMP1954,Bob,Williams,25.0,Sales-New York,Pending,2021-02-13,62934.73,bob.williams@example.com,Good,False
EMP1955,Bob,Williams,30.0,DevOps-California,Pending,2021-12-13,74654.23,bob.williams@example.com,Excellent,True
EMP1956,David,Brown,30.0,Sales-Texas,Active,2024-08-05,85547.87,david.brown@example.com,Average,True
EMP1957,David,Smith,30.0,HR-New York,Pending,2020-01-09,118150.59,david.smith@example.com,Average,True
EMP1958,David,Johnson,30.0,DevOps-Florida,Inactive,2023-11-30,91256.64,david.johnson@example.com,Average,False
EMP1959,Bob,Davis,30.0,HR-Florida,Inactive,2021-03-14,85997.57,bob.davis@example.com,Good,False
EMP1960,Frank,Smith,25.0,Finance-Texas,Pending,2020-10-05,84707.12,frank.smith@example.com,Excellent,False
EMP1961,Eva,Smith,30.0,DevOps-Texas,Active,2021-11-02,84559.9,eva.smith@example.com,Poor,False
EMP1962,Heidi,Miller,30.0,DevOps-California,Pending,2024-09-18,81076.91,heidi.miller@example.com,Poor,False
EMP1963,Eva,Davis,40.0,Admin-Texas,Inactive,2023-10-22,85547.87,eva.davis@example.com,Average,False
EMP1964,Heidi,Davis,25.0,Finance-Florida,Pending,2023-09-10,97356.31,heidi.davis@example.com,Good,True
EMP1965,Grace,Smith,40.0,DevOps-Illinois,Active,2024-02-27,114770.32,grace.smith@example.com,Good,True
EMP1966,Bob,Jones,35.0,Admin-California,Active,2023-05-03,109082.07,bob.jones@example.com,Good,False
EMP1967,David,Miller,40.0,DevOps-Florida,Inactive,2024-04-15,99944.57,david.miller@example.com,Poor,True
EMP1968,Eva,Miller,40.0,HR-Florida,Pending,2023-05-20,116509.72,eva.miller@example.com,Average,False
EMP1969,Eva,Williams,30.0,Finance-Texas,Active,2021-05-28,84253.9,eva.williams@example.com,Excellent,True
EMP1970,Charlie,Garcia,25.0,Cloud Tech-Nevada,Active,2024-08-27,54776.01,charlie.garcia@example.com,Poor,False
EMP1971,Charlie,Davis,40.0,Sales-Nevada,Inactive,2020-11-08,71192.68,charlie.davis@example.com,Average,False
EMP1972,Bob,Smith,30.0,Finance-Florida,Active,2021-08-24,96346.53,bob.smith@example.com,Average,True
EMP1973,Eva,Williams,30.0,HR-Illinois,Pending,2020-02-06,116680.63,eva.williams@example.com,Excellent,True
EMP1974,Grace,Brown,25.0,Finance-Florida,Inactive,2024-10-12,76343.56,grace.brown@example.com,Excellent,False
EMP1975,Alice,Johnson,30.0,Sales-Nevada,Inactive,2024-12-16,99424.14,alice.johnson@example.com,Excellent,False
EMP1976,Charlie,Garcia,35.0,DevOps-Florida,Inactive,2024-04-13,57656.74,charlie.garcia@example.com,Good,True
EMP1977,Heidi,Garcia,40.0,Sales-New York,Pending,2020-04-24,77396.94,heidi.garcia@example.com,Excellent,True
EMP1978,Grace,Garcia,30.0,DevOps-California,Inactive,2021-10-18,54299.68,grace.garcia@example.com,Average,False
EMP1979,Charlie,Miller,35.0,HR-Nevada,Pending,2020-02-25,103563.58,charlie.miller@example.com,Excellent,True
EMP1980,Grace,Brown,25.0,Finance-California,Inactive,2022-04-23,74588.85,grace.brown@example.com,Average,False
EMP1981,David,Garcia,30.0,DevOps-California,Pending,2020-06-22,113727.23,david.garcia@example.com,Poor,False
EMP1982,Eva,Brown,25.0,HR-New York,Active,2023-01-07,72828.18,eva.brown@example.com,Good,False
EMP1983,Grace,Jones,30.0,Sales-Florida,Inactive,2020-02-11,98717.09,grace.jones@example.com,Poor,False
EMP1984,Frank,Garcia,40.0,Sales-Florida,Inactive,2023-03-18,56840.8,frank.garcia@example.com,Poor,True
EMP1985,David,Johnson,35.0,Finance-Illinois,Pending,2021-11-26,61663.91,david.johnson@example.com,Average,True
EMP1986,Grace,Brown,30.0,Finance-Nevada,Active,2024-09-17,109523.4,grace.brown@example.com,Poor,True
EMP1987,Eva,Brown,25.0,HR-Illinois,Inactive,2024-07-05,65812.02,eva.brown@example.com,Average,True
EMP1988,Bob,Johnson,30.0,Cloud Tech-Illinois,Inactive,2021-07-13,54708.88,bob.johnson@example.com,Excellent,True
EMP1989,Heidi,Garcia,40.0,Admin-California,Active,2023-08-27,107661.73,heidi.garcia@example.com,Excellent,True
EMP1990,Eva,Johnson,40.0,DevOps-Illinois,Inactive,2021-02-13,79002.0,eva.johnson@example.com,Average,True
EMP1991,Heidi,Brown,30.0,Admin-Texas,Pending,2023-12-11,86135.69,heidi.brown@example.com,Excellent,False
EMP1992,Heidi,Johnson,30.0,DevOps-Nevada,Inactive,2021-07-02,115601.4,heidi.johnson@example.com,Good,True
EMP1993,Grace,Brown,30.0,DevOps-Nevada,Active,2022-12-05,64045.36,grace.brown@example.com,Poor,True
EMP1994,David,Brown,30.0,DevOps-Nevada,Inactive,2024-09-24,80477.21,david.brown@example.com,Good,False
EMP1995,Bob,Jones,30.0,Finance-California,Inactive,2023-08-16,61240.9,bob.jones@example.com,Poor,True
EMP1996,David,Smith,40.0,Admin-Texas,Active,2021-01-28,51939.29,david.smith@example.com,Excellent,True
EMP1997,Eva,Brown,40.0,Finance-Illinois,Inactive,2022-05-14,95284.54,eva.brown@example.com,Good,False
EMP1998,Charlie,Garcia,35.0,Admin-Texas,Inactive,2024-06-05,106247.67,charlie.garcia@example.com,Excellent,True
EMP1999,Charlie,Williams,25.0,DevOps-Florida,Active,2020-04-23,110170.88,charlie.williams@example.com,Poor,True
EMP2000,Charlie,Miller,25.0,HR-Nevada,Pending,2024-06-10,52615.44,charlie.miller@example.com,Average,True
EMP2001,Eva,Davis,30.0,DevOps-Illinois,Inactive,2020-04-18,82547.26,eva.davis@example.com,Average,False
EMP2002,Bob,Smith,35.0,Finance-Illinois,Pending,2020-06-29,63049.22,bob.smith@example.com,Good,True
EMP2003,Frank,Smith,35.0,HR-California,Pending,2023-02-15,115229.12,frank.smith@example.com,Excellent,True
EMP2004,Grace,Smith,25.0,DevOps-Illinois,Pending,2023-06-15,60687.63,grace.smith@example.com,Excellent,False
EMP2005,Frank,Jones,30.0,Finance-Illinois,Inactive,2022-03-19,67492.73,frank.jones@example.com,Good,True
EMP2006,Grace,Brown,30.0,HR-Illinois,Inactive,2023-10-25,77821.79,grace.brown@example.com,Average,False
EMP2007,Charlie,Jones,35.0,DevOps-Texas,Active,2022-07-14,69146.95,charlie.jones@example.com,Poor,False
EMP2008,Grace,Brown,35.0,Admin-Nevada,Inactive,2022-03-12,90224.82,grace.brown@example.com,Good,True
EMP2009,David,Garcia,30.0,Finance-Illinois,Pending,2024-06-11,62603.98,david.garcia@example.com,Poor,False
EMP2010,Bob,Jones,35.0,Sales-Nevada,Active,2024-06-10,71148.27,bob.jones@example.com,Average,False
EMP2011,David,Jones,40.0,Admin-California,Inactive,2022-09-21,52031.74,david.jones@example.com,Excellent,True
EMP2012,Grace,Miller,35.0,DevOps-Florida,Inactive,2023-04-15,85547.87,grace.miller@example.com,Average,False
EMP2013,Eva,Williams,30.0,HR-Illinois,Pending,2020-02-06,116680.63,eva.williams@example.com,Good,False
EMP2014,Grace,Jones,30.0,Finance-Nevada,Pending,2021-05-16,51990.98,grace.jones@example.com,Excellent,True
EMP2015,David,Miller,30.0,HR-California,Active,2023-08-19,85547.87,david.miller@example.com,Good,True
EMP2016,David,Johnson,30.0,Cloud Tech-Texas,Inactive,2021-11-07,100215.06,david.johnson@example.com,Good,True
EMP2017,Charlie,Williams,40.0,Finance-New York,Active,2023-10-04,114587.11,charlie.williams@example.com,Average,False
EMP2018,Alice,Garcia,30.0,HR-Florida,Inactive,2024-12-16,71318.79,alice.garcia@example.com,Good,True
EMP2019,Heidi,Jones,30.0,DevOps-Illinois,Pending,2021-02-22,77764.24,heidi.jones@example.com,Average,False
